56430;Mauron;
56490;Ménéac;
56140;Missiriac;
56490;Mohon;
56230;Molac;
56380;Monteneuf;
56800;Monterrein;
56800;Montertelot;
56430;Néant-sur-Yvel;
56130;Péaule;
56220;Peillac;
56140;Pleucadeuc;
56800;Ploërmel;
56220;Pluherlin;
56380;Porcaro;
56910;Quelneuc;
56230;Questembert;
56800;Quily;
56140;Réminiac;
56350;Rieux;
56220;Rochefort-en-Terre;
56140;Ruffiac;
56140;Saint-Abraham;
56430;Saint-Brieuc-de-Mauron;
56140;Saint-Congard;
56350;Saint-Gorgon;
56220;Saint-Gravé;
56460;Saint-Guyomard;
56220;Saint-Jacut-les-Pins;
56350;Saint-Jean-la-Poterie;
56140;Saint-Laurent-sur-Oust;
56430;Saint-Léry;
56380;Saint-Malo-de-Beignon;
56490;Saint-Malo-des-Trois-Fontaines;
56140;Saint-Marcel;
56200;Saint-Martin-sur-Oust;
56910;Saint-Nicolas-du-Tertre;
56350;Saint-Perreux;
56120;Saint-Servant-sur-Oust;
56350;Saint-Vincent-sur-Oust;
56460;Sérent;
56800;Taupont;
56140;Tréal;
56430;Tréhorenteuc;
56590;Groix;
56600;Lanester;
56260;Larmor-Plage;
56100;Lorient;
56270;Ploemeur;
56240;Berné;
56700;Brandérion;
56310;Bubry;
56240;Calan;
56850;Caudan;
56620;Cléguer;
56480;Cléguérec;
56830;Gestel;
56110;Gourin;
56160;Guémené-sur-Scorff;
56520;Guidel;
56560;Guiscriff;
56700;Hennebont;
56240;Inguiniel;
56650;Inzinzac-Lochrist;
56300;Kergrist;
56540;Kernascléden;
56160;Langoëlan;
56630;Langonnet;
56440;Languidic;
56240;Lanvaudan;
56320;Lanvénégen;
56540;Le Croisty;
56320;Le Faouët;
56110;Le Saint;
56160;Lignol;
56160;Locmalo;
56300;Malguénac;
56320;Meslan;
56300;Neulliac;
56160;Persquen;
56160;Ploërdut;
56240;Plouay;
56770;Plouray;
56620;Pont-Scorff;
56320;Priziac;
56530;Quéven;
56310;Quistinic;
56110;Roudouallec;
56480;Saint-Aignan;
56540;Saint-Caradec-Trégomel;
56480;Sainte-Brigitte;
56540;Saint-Tugdual;
56160;Séglien;
56480;Silfiac;
